sentence,label
Arif abi bölüm hemen gelip sana anlatacağım zaman çocuklar,0
Bak manyak bir şey,0
Sonra sıra patronda olacak bakalım,0
Evet,0
Alkış bu da kim minik ejderhanın annesi,0
Ay o her yerim ağrıyor böyle,0
Ah etrafı dolaşıyor ya aha asker,0
Aramızdaki,0
Hey ne yapsa da kurtulsa,0
Aa dünya tekrar çözülmüş,0
Tabii ki yıllardır bu adada korunan çok özel bir şey yerden kolyesi bunun üzerine birlikte bir plan yapmaya başladık her şeyiyle kusursuz bir plan olmalıydı şimdi mağaraya girerken gördük ve sessizce olacakları bekledik doğabilecek tehlikelere karşı hazırladık gizlice gözcüleri takip edip yapacakları anneler hakkında ipuçları elde ettik doğru zamanda doğru adım atmak için bekledik harekete geçme işaretini ise sen verdin gibi anlamadım,0
Asyanın ağzından,0
Evet,0
Bunlar dalga geçiyorlar kızlarına bir şey geldi şimdi çabuk canavar kılığına girip palyaço nedir,0
Saçmalama benim eşyalarımı başkalarına veriyor bir şey olmaz,0
Sultan,0
Sen de bana ev verirsin arkada şu an patron hazırlanıyor,0
Sesin çok az geliyor ne mantarlar mı kabuk mu,0
Müzik,0
Işık görse ne olur görmese ne olur,0
Ustalar yetiştir saatlere de gözün gibi bak çok isterim,0
Müzik gördün mü,0
Evet,0
Haydi bizimle birlikte kalın mumu boya pembeye sen de bizimle birlikte kalın mumu boya pembeye,0
Eski,0
Onlar eskidi ya,0
Tayfa rafan,0
Tamam bir dakika dur otur patron otur patron otur patron şuraya,0
Bacaklarım,0
Albay hala onu arıyorlar,0
Tabii gökkuşağını bembeyaz görünce şaşırdınız anlıyorum yanıma gelin,0
Tabii bir de liderlik tablosu var onda da 3242 sıradayım gelin takım kuralım beraber he he,0
Müzik başlasın bu işimi görür,0
H,0
O da bir sürü,0
Müzik Alkış,0
Sultanım hocam bütün bu masrafları bana ödenecek,0
Siz görürsün geliniz,0
Peki yeşil e abone ol,0
Buyrun benim o,0
Müzik var ormanın,0
Müzik bir ilaç yaptılar bakalım şey arayacak mı hepsi çok heyecanlı aç bakalım ağzını yıl çapı makineyi çalıştır,0
Abi arka bahçeyi kirletmiş anne,0
Kim yapacak geçerken her işe ben bakalım bu evde,0
Cümbür,0
Bence göremiyorum da konuşalım alfabet iyi misin Çocuklar demek,0
Kaptan,0
Ama o harika bir pasta pastayı yemek için bu gözlerim olmadı sahile canavar yeniden gelir ve pastayı alırsak onu fırına verebiliriz,0
Müzik duruyoruz,0
AP,0
Survival gamese bir yere kadar ve ben şu ana kadar çok fazla,0
Müzik zı rafadan rafadan ama,0
Türkçe kaç tane portakal var sepette bu kaçtı unuttum,0
Aslında iyi bir şey yapmaya çalıştı öyle mi dedi ben onlara yemek verdim onlar da bana gübre mi verdi,0
Dedeciğim kitaplığınız danan bir kitap alabilir miyim diye soracaktım,0
Harikasın o zaman hemen planımızı uygulayalım,0
Müzik iyileştirir pasta olursam babamla,0
Ha,0
Hadi gelin benle baloncuyu ne yapacaksın,0
Bir de ağız var,0
Tamam bindi bindi bindi bindi,0
Günaydın öğretmenim,0
Ah,0
Müzik,0
Yat yat,0
Payı yapalım hop yakaladım tuttum seni sobeledim seni,0
Asya bir daha,0
Evet dostlarım yepyeni bir videoya,0
Kağıt bir uydu istasyonu merkezine çektirip geldiklerinde açabiliriz,0
Hadi ha bu kimin evi acaba,0
Can salak,0
Kiraz var değil mi bari,0
Per,0
Aslında bugün hikaye kitabı okumak için gelmedik bir sorun mu var,0
Evet,0
Müzik abone ol bu çatlak patlak yusyuvarlak kremalı börek sütlü çörek çek dostum çek ilgili ilimiz üstünden,0
Vallahi merak etmedim değil yani şu an,0
Of be dedim,0
Egecan sen yakışıklı değilsin ya ben de,0
Müzik abone ol var mı,0
Asyayla konuşmaya çalışıyordu sanırım,0
Siz nereden geliyorsunuz,0
Zeyneple beraber,0
Yusuf a katılıyorum İyi ki gelmişiz,0
Egecan,0
Ama nasıl,0
Yoksa bana,0
Mini,0
Pum,0
Sultanım,0
Gitti,0
Müzik elim,0
Müzik bizi duyabilir kim gökkuşağının renklerini alan her kimse o biz gökkuşağının yeniden boyayana kadar kimse ne yaptığımızı bilmemeli,0
Lag oluyor,0
Nazlı haklı,0
Sahi mi abi,0
Böylece birçok,0
Ablacığım eğer,0
Hem o iş bir ustaya çıraklık yaparak öğrenilebilir onun için de uzun yıllar,0
Kapandı dostlarım,0
Nisan öyle bir şey yok,0
Müzik öyle bir kural yok başlamadan söylemediniz söylemeye gerek yok ki herkes bunu bilir bir yenilgiyi kabul edemedim desene,0
Ali ve,0
Par büyük bir ustalıkla,0
Dr,0
Sinan,0
Burada yapmak için bunu neyse diyorum patron buna gülmedim öne geçemedin eşitleyin durumu şu an hala perdeler bir kez daha kapansın bir şey şey daha dene tamamdır tamamdır perdeler,0
Patron patron geliyor abi tamam dur abi dur abı olayım yer seni yer seni şurup gibiyim şurup,0
A kadar İşte bu kadar gel sayalım gel sayalım,0
Gerçekten çok sıkıldım daral geldi yani hayd şunları bir sustursun,0
Bir kontrol edeyim uyku gözcüsü buradayım,0
Televizyonun karşısında oturmuş bir şeyler yiyor haberleri seyrediyor son dakika,0
Mert,0
Hay,0
Dede reçel torunumun canı reçel mi çekmiş,0
Sultanın kızı uğramış haberiniz var mı,0
Ne oluyor ya ya aşk o susur Şu kardeşine penu yengene saygısızlık etme,0
Nereden geliyor işte buradan geliyor kim var orada o kocaman bir yumurta daha yumurta dondu mu takip ediyor gerçekten çok ama çok garip,0
Bence de ayı yani,0
Müzik,0
Peki yağmur ne yapacağız,0
Ateşim çıktı galiba doktora giderim iyileşirim ne gerek var korkmaya giderim doktora doktora giderim iyileşirim iyileştim bile,0
Peki yüzden kayıp olduğu anlaşıldıktan sonra kontrol etmek amacıyla bu yerleri kimseyi göndermediniz mi mi gönderdim,0
Dün ektiği çiçeği biraz koruma altına alayım dedim,0
Yıldız,0
Müzik bakayım,0
Bilmiyorum ki,0
Karnım çok acıktı,0
Cümbür,0
Perin saklı ona gününü göstermeliyiz,0
Müzik,0
Hey,0
Sen gıcık falan değilsin yok,0
Sen hiç gördün mü üç dudaklı bir adam,0
Kusura bakmayın uyuyakalmışım kusura bakma,0
Hahaha,0
Ege,0
Iy,0
Bozayı bile tırnaklarını kesiyor,0
Bu da kim minik dinozorun annesi olmalı,0
Müzik anladığım kadarıyla kitap o zaman,0
Ama şimdiden gülüyor,0
Ed derken canlandı ellerim bak boş kaldı pır pır,0
Ha şurda dinleneyim biraz ortada yanına geldi hazır,0
Beğenemedin mi,0
Daha fazla burada kalamayacağımı ben de egec sence,0
Hadi uyandığımdan hadi hadi,0
Herkese merhaba arkadaşlar,0
Ne yapayım peki,0
Bugünlük bitti,0
Zorlayacak çok merak ediyorum,0
Farklıyız hop duyu seyfetti tabi,0
Kılıçlar nasıl yapılıyor ki yok kazandan,0
Ay,0
Games oynuyoruz yani burası kamı,0
Kirpiğim saçlarımda var,0
Sen kimsin bana,0
Sağ ya,0
Anlaşıldı,0
Müzik,0
Ellerime çik çik çik öpsün diye fırfır ederken canlandı ellerim bak boş kaldı fırfır ederken canlandı ellerim bak boş kaldı başım burnum,0
Karman çorman oldu be çözülemeyecek miyiz ben çözdüm bunu bundan çıkaracağız kazanın yüzde otuzunu bulmak için önce yüze bölüp 30a çarpacağız sonra daha önce bulduğumuz 4 rakamını ortalamasını bu sonuçta çarptık mı tamamdır işte ama son zamanlarda biraz dünyadan korkmuştum şimdi geri geldim sizin için de sorun yoksa niye,0
Yani okum da bitmek üzere zaten,0
Evet al ödevimi,0
Evet oğlum,0
Asya ödevini yapmadı,0
Müzik betrayal oldu işte bu tane yumurta,0
Kaşıkçı müsaade eder misin insandır böyle suçlayamazsın,0
Mert abi anlayamadın arkadaşlar öğretmen,0
Ah ah Öf Öf bu hala 3 soru var,0
Ayşe,0
Türkçe kaç tane teker var otobüste sen kaçtın tekerlek hatırlıyor musun,0
Müzik hop yemeğin değdi,0
bööee ayy,0
Sen Alkış,0
Başka bir şey görmedim aralarında salak egec onu mu diyor neyi diyorsun yani,0
K sevmiştim,0
Evet Şu işletmelere baksana her biri sanat eseri gibi ho diyoruz sonra da bakalım şu Çocuklara bakıyorum Çok üzgünüm çiçekçiler buraya gelmiş olmamız kitabın için muhteşem olacak,0
Dünya ile iletişime geçip durum hakkında bilgi verin bizleri karşılaması için kara ve,0
Hatta bomba gibi görebiliyor musunuz doğuşunda evi denir yok,0
Albay perde okçu olmalı,0
E şey,0
Usta,0
Siz benden gizli gizli,0
B bebe,0
Facebookta ve,0
Tamam bir daha yazıyorum hiç hiç,0
Ben şeker alırken kadına bakmaktan çok mu tanırım,0
F ma nın kullandığı perdeyi bu onun dünyasında bir biri bizzat kullanılmış,0
Beni hiç dinlemiyor Çünkü sen insanların,0
Eğer müsaitsen küçük hazineler dükkanda buluşalım harf abi çok güzel bir kitap olmuş,0
Pırpır ederken andı ellerim bak boş kaldı şaşkın ördek kuşu,0
Müzik,0
Yarına kadar böyleymiş olamaz Üzülme,0
Evet hatta,0
Hayır yce su Öyle düşünme sen çok güzelsin soyuncu,0
Henüz daha bitmedi bir şeyler eklemem gerekiyor ama ne eklemem gerektiğini de bulamadım ve en önemlisini de söyleyeyim artık,0
Ayaklarım çok ağrıyor,0
Sinan yapılarının içine,0
Yelken açacağız hemen indireyim,0
Akıbet bu,0
Oh my god komşu şu an senden büyülendim,0
Gören,0
Teşekkür ederim,0
Ah,0
Keşke kokuyu,0
Hayır onu demiyorum,0
Saat,0
Abi birı telefonunu aldın,0
Kocaman dişleri büsbüyük pençeleri varmış,0
Dez aak,0
Müzik baş omuz diz ayak diz ayak baş omuz diz ayak diz ayak gözler kulaklar ağız ve burun baş amuz diz ayak diz ayak baş omuz diz aak diz aak baş omuz diz aak diz aak gözler kulaklar ağız ve burun baş omuz diz ayak diz ayak,0
Dünyayı bozuk başka gezegene kaçan diyorlar kötülük yapmak için tekrar dünyaya geliyorlardı,0
Fatma yakaladı işte,0
Egecan,0
Efendim,0
Zeki,0
Hem bu bir yumurta yumurtalar yürüyemezler ki aslanım hayal görüyorum,0
Anlaştık mı o zaman sizleri çok seviyorum,0
Müzik,0
Dostlar bindi bindi bindi,0
Osman koşuyorum hazır 321 bırak,0
Tuğba,0
Sen,0
Pele bir bakayım uzun uzun çok uzun buradan nokta gibi görünüyorsun beni sen de öyle,0
Hiç,0
Aa dostlarım bir heyecan yaptım patronun hiç şansın yok diyor gülmeme gibi bir imkanın yok diyor,0
Hadi,0
Evet senin,0
Müzik aç bu ormandaki en uzun ağaç,0
Müzik hapşırma dedim Şimdi de onun ateşini,0
Belki de soğuk aldım fitil ve soru kart mı abartma istersen diyorsun şu an cebinde kalkma taşıyorsun sen hu şoka gibi tatlısınız kırmızı kaplı olabilir yok artık abartma istersen hadi oyuna dönelim,0
Mert abimle ası ayıramayız ki bizim mektubumuz biraz daha farklı olacak,0
Sıkı tutun evlat,0
Enis,0
Ben ödevimi yaptım,0
Her insanda bir burun,0
Ecem,0
Ben şimdi bu,0
Yıldırım hiçbir şeye zarar vermeden toprağıma görüşüyor,0
Annem 50 lira haşlık verdi,0
Asya arasında bir şey mi var y,0
Ben de öyle olsun istiyorum egec o yüzden bizim hastayla,0
Tatlı uyuyor,0
Tamam,0
As kötü dav yanın,0
Mustafa ustanın kapısını hiç gecikmeden çalarla bu,0
Soralım,0
Müzik o odunlar ne oluyor,0
Nihayet,0
Evet hop bu yıldırım düştü hemen uzaklaşalım buradan yorgun çıkmadım sizde,0
Kumaş diye,0
Ya şu an treni ben kullanıyorum arkadaşlar görüyor musunuz size bir akşama doğru olmuş hava tam böyle güneş batarken şehir turu attıracağım evden her tarafını size tanıtayım arkadaşlar belki komşu görürüm biraz ezerim de biliyor musunuz namussuzu istemiyorum ya ay,0
Karıncalar işbaşına,0
Ben de çok üzüldüm benim biraz yalnız kalmam lazım tamam mı,0
Yavuz Çad değilmiş,0
Evet evet Bence kesin var,0
Hahaha harika bir gün dondum kendine yiyecek bir şeyler hazırlıyor yaramaz İşbaşında bu yiyeceğine göz dişli dom dom dikkatli ol damdan fark ettin gerçekten çok kızdı şimdi gülme göreceksin alsana buraya işte,0
Evet,0
Hoppa ve pumba ile karşılaştık plan bunun olduğunu sevmiştim bu ama bir kukla ymış iş kulübeyi kontrol etti mi bir deniz yok umarım başına kötü bir şey gelmemiştir bu kuklaları kim koymuş olabilir aşırı ruhu neden koymuş ne fark eder bu ortada bir tuhaflık var işte bütün bunları İlizyon gözcüsü yapmış olmalı öngörücü sümüklü ekipleri içinde beni uyardığını görüntülerden birisi o ve uyku göğsünün,0
Dikkatli olduğum bol bol o orada kim minik al hahaha harika bıyık geri püskürttü ve bu yaptıkları karışımın İçinden bir gök çıktı,0
Sultan ekmekleri değerlendirmeye karar verdik Çok doğru söyledin Şefim,0
Mert abi,0
Korkma işte baksana salam buradayız,0
Müzik,0
Baba parmak neredesin,0
Oğlum dün akşam sen,0
Mert abi,0
Bir daha da haklılık,0
Bu kenar çevirmek mi ah oh daha yeni gelmiştik bari biraz dinlen sevdik iki çocuğun da çözüldü abone ol abone ol,0
Müzik,0
Gününüz nasıl geçti bakalım,0
Doğru söylüyorsun,0
Koşukçu,0
Haydi,0
Egecan,0
Seni anneme söyleyeceğim,0
Aa şaşırdım galiba,0
Alkışlar,0
Sana bir soru sordum,0
Dostlarımı delireceğim şimdi direkt dostlarım birazdan yakışıklı güvenliğe dönüşen ve yakışıklı güvenlik gibi kelepçe hareketi yapacağım şu an yakışıklı güvenliği ekranda görüyorsunuz,0
Minikler yine bir şey karıştırıyor galiba ne yapıyor onlar,0
Evet vurdu çok güzel,0
Buyurun,0
Pır pırı derken canlandı ellerim bak boş kaldı,0
Bu iş burada bitmedi,0
Tuna,0
Sen ne yapıyorsun ya abone ol abone ol,0
Mert abim geldi ama geri gitti,0
Bir yanlış anlaşılma var kardeşim ya,0
Yavuz hadi havuza gidelim,0
Evet,0
Müzik törpüler,0
Burası,0
Daha sonra bir İkincisi geldi sonra üçüncüsü derken dünya yıldım ve koskoca bir lezzet ve arkasına dönüştüm şimdi dünyanın en önemli insanlarını en ünlü kişilerdi ben duyuyorum bu eller doyuruyor,0
Ramazan burayı sansürle lan,0
Annem gitmeden yemekleri hazırlamıştır,0
Asya birlikte,0
Eee karakaçan bu Ne yapacağı belli olmaz,0
Haberin olsun yani ya,0
Evet gördüm İnanamıyorum ya,0
Hadi içeri girip bir bakalım neler oluyor bu oldukça ilginç bir yer burası bu işte birliklerde geldi ha hayalet gibi oldular çok soğuk,0
Ya kızım istemiyorum diyorum anlasana neyse,0
Kurtar,0
Mert abi ben de güzel olmuş mu ya evet evet olmuşsun,0
Ben anlamadım sadece izle ve gör of yine kokutmuş musunuz ya sınıfı,0
Ne oldu kızım tisi mi yapıyorum,0
Dede buraya kuş konmasını Şemsi,0
Bence bu gece,0
Hello neighborun 3 bölümün hepiniz hoşgeldiniz 3 bu videoya like atmak çok mu güç,0
Ateş mi açacağız yoksaa kurup onları yapacak mıyız,0
Tamamdır hazırım başla perdeleri açalım,0
Cesur,0
Kesinlikle katılıyorum,0
Mert abim bizi sevmesin,0
Güçler edemezsiniz,0
Asya ödevini yapmadı,0
Tabii orman bu tarafta,0
Ha,0
Su çok kötü bir şey oldu,0
Müzik buz bombası hepsini dondurma değil fikir,0
Aşkın boyamaya yapacak zamanımız yok,0
Müzik Kahkaha gitmiyor sanırım bir şey eksik aklıma bir şey geldi ö keş,0
Bakın,0
Biz de yardım edelim yardım edeyim mi,0
Yalan söyleme kokutmadan,0
O çok şükür taktık ağlayacağım benim,0
Bak net gülecek buna şimdi buraya bunları koyuyorum dostlarım,0
Zeynep bu ne böyle,0
Dün,0
Bundan böyle senin kod adanın kırmızı bulabildiğin kadar kırmızı boya bul,0
Asya,0
Jim üzülerek söylemeliyim ki saat tahmin ile ilgili hiç kitap yok,0
Herkes nasıl aç kurtar bizi dediler,0
Dayı,0
Ben sadece ikisini gördüm,0
Zeynep,0
Mert abim ya,0
Bu perde dostlarım,0
Sen olur musun hoşuna,0
Allah müzik sesleri geliyor ne oluyor,0
Boranın benimle barışmak isteyeceğini düşünmüş olabilirler kolye yok edilirse,0
Anlaşıldı,0
Sen benim bu dünyada en yakın arkadaşımsın sen de benim en yakın arkadaşım best friend best friend hani biz en yakın arkadaştık a,0
Evet hareket etmemiş,0
Var,0
Baba şimdi dondum kurtaracak,0
Gemiye gidip bahçeyi test edeyim bakalım bir gün çalışıyor mu telsizi açmayı mı unuttu acaba,0
A bu sonunda patladı işte o da,0
Gulyabaniyi mi O nedir Gulyabani mi O sakallı şeyin adı,0
Fena değildi,0
Neyse ki ormanda bolca,0
Eğer gülersen,0
Kuşlar gagalarını,0
Adana mı balon görünce aklına kebap mı geldi geçen gün Şuradaki kebap salonunun açılışında hep balonlar vardı pes doğrusu senin,0
Yardıma ihtiyacın olmadığına emin misin İşler pek beklediğim gibi,0
Mahalle,0
A,0
Mac etmiş kızım,0
Başlık tamirciye götürelim olmaz vazgeçmek yok İnternette bilgi yok ama alfabede,0
Müzik çıkabiliriz,0
Ah sana,0
Sen git başka bir ustaya,0
Gerçekten mi,0
Hepimiz insanız,0
Doğu şimdi bir çalışma yapacağız bu yüzden sizden iki kişilik gruplar olmanızı istiyorum Öğretmenim ben merk abimle olmak istiyorum öğretmenim,0
Minikler öğlen uykusunda yerleri çamur oldu mu bu dodoma sinirlendi ler aklıma bir fikir geldi tuşunu,0
Bu makineyi durduracağım,0
A bu kaçtı ya buldum ocho,0
Ben istemiyorum bu kadar bence,0
Hiçbir yere gidemezsin ki,0
Yine karşılaştık,0
Arkadaşlar ben pizzam komşumuz,0
Elif bir kere,0
Ortalık fena karışıyor ecaps gitmişsiniz son dakika ne ben mesaj mı yazmışım,0
Böylelikle barışmamız imkansız hale gelir,0
Hey sorunda aldım pastayı ip,0
Tamam usta usta iyi misin,0
Mert abi,0
Bitti mi artık kalabalık bir aileyiz,0
E tabii ki deneyebilirsiniz happy o,0
Ne yapacağım yardım et lan,0
Efendi değil tabii ki de,0
Ha anladım sen şimdi diyorsun ki bir gökkuşağı bak ama renksiz Çünkü neden biri renklerini almış,0
Egecan,0
Asya bugün çok güzelsin,0
Müzik,0
Evet duydum duydum ben olsam kesin giderdim,0
Zorlayacak çok merak ediyorum,0
Sağ ol nereye kayboldu bu bulmam gerekiyor ve o içinde minik de işler açıktır dondu mu çok sevdi,0
Siz kesin bir sürü yiyecek toplamışsın,0
Ah asyan ya n,0
Ne dedin sen,0
Merhaba,0
Benim süm dostlarım Şinasi sevdiyseniz videoya like bırakmayı da unutmayın Şinasi nereden geldi,0
Hey o nereye geldiler böyle böyle kocaman bir ev,0
Roman spor,0
Sen abartmaya başladın ama sesinizi asy cığım bir sein var mı,0
Dondum harika bir atlayış yapmayı planlıyor be atamaya zırh birliklerde geldi ama şimdi de almaya patlayacak paha birlikte zıplayıp,0
